"bin","ID","time_start_sec","time_end_sec","Distance_m","Mean_speed_m_s","Max_speed_m_s","Time_immobile_s","Immobile_episodes","Absolute_turn_angle_deg","Meander_deg_per_m","Bottom_entries","Bottom_time_s","Middle_entries","Middle_time_s","Top_entries","Top_time_s","Mean_dist_from_bottom_m","Acceleration_episodes_500ms","Acceleration_time_s","Tortuosity_episodes_1s","Tortuosity_time_s","Zone_count","IM_time_s","IM_episodes","NB_time_s","NB_episodes","HS_time_s","HS_episodes","TR_time_s","TR_episodes"
5,53,120,150,1.16141846036385,0.0387139486787949,0.0886402034365313,0,0,929.199570681224,800.055795901614,4,12.6666666666667,7,11.9,3,5.43333333333333,0.0435437839636169,1,0.6,1,0.533333333333333,3,0,0,27.7333333333333,6,1.7,3,0.566666666666667,1
6,53,150,180,0.963242580994087,0.0321080860331362,0.075976578054598,0,0,1066.99435045245,1107.7109458256,5,19.9666666666667,5,5.36666666666667,1,4.66666666666667,0.0336300016777019,1,0.766666666666667,0,0,3,0,0,28.3333333333333,4,0.433333333333333,1,1.23333333333333,3
7,53,180,210,1.13311894701948,0.037770631567316,0.11499956927991,0,0,1513.47610901148,1335.6727579152,5,12.3666666666667,8,11.3333333333333,2,6.3,0.0438076872179482,1,0.566666666666667,1,0.6,3,0,0,25.7333333333333,10,1,2,3.26666666666667,5
8,53,210,240,1.3063636032394,0.0435454534413134,0.0791497027266259,0,0,1376.09597988911,1053.37899530942,4,7.53333333333333,6,7.76666666666667,3,14.7,0.0586939826900319,0,0,1,0.5,3,0,0,25.8333333333333,10,0,0,4.16666666666667,9
9,53,240,270,1.46426976193307,0.0488089920644356,0.0870343808901096,0,0,2820.11373510713,1925.95231317495,2,11.2333333333333,8,8.56666666666667,6,10.1333333333333,0.0474427527143563,1,0.766666666666667,4,3.5,3,0,0,20.9333333333333,9,4.93333333333333,4,4.13333333333333,6
10,53,270,300,1.60499298723622,0.0534997662412072,0.0917972399152494,0,0,2542.77958905653,1584.29327061121,4,14.1666666666667,7,4.63333333333333,3,9.2,0.0391777639375334,7,5.1,2,1.2,3,0,0,23.7333333333333,8,4.5,5,1.76666666666667,2
1,54,0,30,0.214744565707778,0.00715815219025928,0.0862071215195149,0,0,1195.83066517418,5568.61898336207,0,0,0,0,0,30,0.0855658872370772,0,0,4,2.73333333333333,3,1.2,1,21.0666666666667,11,3.7,5,4.03333333333333,6
2,54,30,60,0.360266615551778,0.0120088871850593,0.100515737181678,0,0,920.685975554041,2555.56839243607,0,0,1,0.333333333333333,0,29.6666666666667,0.0849628978597311,1,0.5,3,1.83333333333333,3,0.7,1,25.3,9,1.1,2,2.9,4
3,54,60,90,0.9120031775759,0.0304001059191967,0.0780013724933466,0,0,1700.99018296689,1865.11431625503,4,20.5,4,9.5,0,0,0.024386468476795,0,0,3,2.2,3,1,2,24.5333333333333,7,1.06666666666667,1,3.4,3
4,54,90,120,0.634001824544025,0.0211333941514675,0.0789741913622412,0,0,2381.84396233008,3756.8408640513,8,15.9333333333333,7,13.7,0,0,0.0302876763738825,0,0,5,5.63333333333333,3,0,0,15.8333333333333,10,9.13333333333333,9,5.03333333333333,7
5,54,120,150,0.677462353184649,0.0225820784394883,0.0687463238307143,0,0,2094.38761334756,3091.5188179862,4,9.46666666666667,6,18.3333333333333,2,1.36666666666667,0.0388895671466518,0,0,5,2.96666666666667,3,0,0,10.9666666666667,7,10.4333333333333,10,8.6,9
6,54,150,180,0.742252893685147,0.0247417631228382,0.122763401282322,0,0,1880.63066770524,2533.67913241571,5,28.3333333333333,5,1.36666666666667,0,0,0.015490076177178,1,0.533333333333333,3,2.5,3,0,0,26.1333333333333,7,1.53333333333333,2,2.33333333333333,3
7,54,180,210,0.281189981888277,0.0093729993962759,0.0460920481208466,0,0,730.665028599081,2598.4746102704,1,27.8,1,0.7,0,0,0.00994643995318497,0,0,4,2.36666666666667,3,3.83333333333333,5,20.6333333333333,11,3.16666666666667,5,2.36666666666667,2
8,54,210,240,0.234792231755466,0.00782640772518221,0.0520447101307704,0,0,476.074146447813,2027.64010925046,3,26.1666666666667,3,3.83333333333333,0,0,0.0195278791755542,0,0,1,0.5,3,4.03333333333333,4,22.4333333333333,11,1.5,1,2.03333333333333,4
9,54,240,270,0.395143065843276,0.0131714355281092,0.0471270002084294,0,0,610.799314154266,1545.76751296586,3,17.4666666666667,5,11.6666666666667,1,0.866666666666667,0.0296312564346964,0,0,2,1.7,3,2.2,3,20.3666666666667,14,3.63333333333333,4,3.8,6
10,54,270,300,0.855226207086289,0.0285075402362096,0.0609670658411007,0,0,1303.7011881912,1524.39340304227,4,16.1666666666667,6,11.8666666666667,2,1.96666666666667,0.0335954641866405,0,0,0,0,3,0.233333333333333,0,20.1333333333333,8,7.26666666666667,5,2.36666666666667,3
1,55,0,30,2.13368058335834,0.0711226861119448,0.115600537974753,0,0,3374.54423810911,1581.56017560871,5,27.0666666666667,5,2.93333333333333,0,0,0.0177182685957855,9,5.63333333333333,4,2.23333333333333,3,0,0,23.0333333333333,8,4.16666666666667,4,2.8,4
2,55,30,60,1.99309087093759,0.0664363623645862,0.13786238648683,0,0,3492.83393435629,1752.47099130668,5,25.4333333333333,6,2.96666666666667,1,1.13333333333333,0.0186997636991037,11,8.6,5,4.23333333333333,3,0,0,22.9333333333333,7,4.6,4,2.46666666666667,3
3,55,60,90,1.78089081214816,0.0593630270716052,0.0925396751707628,0,0,4553.64142649161,2556.94588092062,7,21.0666666666667,8,8.5,1,0.433333333333333,0.0263719363695239,7,5.5,9,7.4,3,0,0,15.9333333333333,10,10.4666666666667,6,3.6,5
4,55,90,120,1.74880201326731,0.0582934004422436,0.140531228124568,0,0,3150.04285064511,1801.25756188938,4,24.2,5,2.33333333333333,1,1.7,0.0161685715797571,3,3.36666666666667,5,3.36666666666667,3,0,0,22.7666666666667,5,7.23333333333333,5,0,0
5,55,120,150,1.73790361132087,0.0579301203773625,0.131319046282967,0,0,2817.57386579777,1621.2486397081,2,19.2,7,5.1,4,5.26666666666667,0.0287072241445492,4,3.66666666666667,1,0.5,3,0,0,24.8666666666667,12,3,4,2.13333333333333,4
6,55,150,180,2.216524626704,0.0738841542234666,0.109666220571137,0,0,5809.04175316139,2620.78827511134,5,4,18,12,13,14,0.0604079298991727,11,9.83333333333333,3,1.9,3,0,0,14,10,11.2333333333333,9,4.76666666666667,7
7,55,180,210,2.54901297522652,0.0849670991742172,0.127348636836613,0,0,5485.83310021343,2152.14012385556,4,6.83333333333333,14,12.1666666666667,10,11,0.0543824321963534,17,17.6,6,5.3,3,0,0,15.6666666666667,11,11.8333333333333,9,2.5,5
8,55,210,240,2.34026125756936,0.0780087085856454,0.126859832987003,0,0,5267.59203268201,2250.85640145708,3,5.36666666666667,14,9,11,15.6333333333333,0.0601796160620974,20,17.5666666666667,5,4.16666666666667,3,0,0,15.8666666666667,10,10.4333333333333,11,3.7,6
9,55,240,270,2.58739594306256,0.0862465314354187,0.119756632676554,0,0,6025.14940822185,2328.6538051421,8,7.73333333333333,20,11.6666666666667,12,10.5,0.0530981215089624,5,3.4,8,5.9,3,0,0,11,5,18.2,7,0.8,1
10,55,270,300,2.5209679021314,0.08403226340438,0.117856619195105,0,0,5501.28731439699,2182.21235968369,11,11.8333333333333,15,10.8,5,7.13333333333333,0.0436082350843234,5,3.5,6,5.06666666666667,3,0,0,12.1666666666667,9,17.3,8,0.533333333333333,0
1,56,0,30,0.961942602004545,0.0320647534001515,0.0918831278416663,0,0,905.827132017369,941.664430008361,4,17.8,5,9,1,3.2,0.0342383089912944,0,0,0,0,3,0.366666666666667,1,25.9333333333333,9,1.86666666666667,3,1.83333333333333,4
2,56,30,60,0.992770310765181,0.0330923436921727,0.0697906476720733,0,0,917.505269171425,924.18685291289,3,8.43333333333333,7,14.5666666666667,3,7,0.0502700268883574,1,0.5,1,0.933333333333333,3,0,0,23.6333333333333,9,4.4,6,1.96666666666667,4
3,56,60,90,0.885341611796464,0.0295113870598821,0.18570744628311,0,0,1534.39528544131,1733.11099918577,2,12.5,3,13.9,2,3.6,0.038890750773214,1,0.5,0,0,3,0.333333333333333,1,26.4333333333333,9,2.56666666666667,3,0.666666666666667,1
4,56,90,120,0.717679304516157,0.0239226434838719,0.053118049624829,0,0,2122.47190183103,2957.40993013857,3,12.7333333333333,5,16.6666666666667,2,0.6,0.0368548059198034,0,0,6,3.7,3,0,0,13.7333333333333,12,15.6666666666667,12,0.6,1
5,56,120,150,0.76725063075965,0.0255750210253217,0.0684847229750152,0,0,2772.63539191058,3613.72839689348,1,25.3666666666667,1,1.26666666666667,0,1.16666666666667,0.00940274044562701,0,0,0,0,3,0,0,23.3,11,5.6,10,1.1,1
6,56,150,180,0.599552750143789,0.0199850916714596,0.054962847787275,0,0,2139.5538443407,3568.58315440564,2,24.4,3,5.2,1,0.333333333333333,0.018316681522124,0,0,1,0.533333333333333,3,0,0,23.6,9,4.63333333333333,6,1.76666666666667,3
7,56,180,210,0.80132038652568,0.026710679550856,0.0737014524389671,0,0,1820.88014259129,2272.34970332673,2,28.3666666666667,2,1.63333333333333,0,0,0.0135334411487245,0,0,1,0.633333333333333,3,0,0,24.5333333333333,10,3.56666666666667,5,1.9,2
8,56,210,240,1.44414359239709,0.0481381197465698,0.0923508654044598,0,0,1723.77931246469,1193.63429062025,0,29.2666666666667,0,0,0,0,0.00869466085065876,6,4.06666666666667,1,0.466666666666667,3,0,0,28.8,3,1.2,2,0,0
9,56,240,270,1.30351595139737,0.0434505317132457,0.0792759999993935,0,0,1743.40025238531,1337.4598527286,5,21.2333333333333,5,8.76666666666667,0,0,0.0262985431428302,0,0,2,0.7,3,0,0,27.3,4,2.7,4,0,0
10,56,270,300,1.52697148701794,0.0508990495672648,0.091062369441875,0,0,2669.969775053,1748.53937860178,5,19.4333333333333,7,9.6,1,0.966666666666667,0.0276802368243097,1,0.766666666666667,4,2.86666666666667,3,0,0,22.4,10,5.2,4,2.4,2
1,57,0,30,1.22143650674246,0.0407145502247487,0.0795512637162644,0,0,1653.76241920478,1353.94873992699,0,30,0,0,0,0,0.0189766395719268,0,0,1,0.5,3,0,0,27.1333333333333,6,2.86666666666667,5,0,0
2,57,30,60,1.11734443303404,0.0372448144344679,0.0814601834077601,0,0,1768.33064674523,1582.61910514335,1,29.9333333333333,1,0.0666666666666667,0,0,0.0170637246639089,0,0,1,0.6,3,0,0,25.3666666666667,9,3.56666666666667,5,1.06666666666667,1
3,57,60,90,1.49097694889003,0.0496992316296675,0.111839730675476,0,0,1588.70241974597,1065.54458868643,2,27.9,2,2.1,0,0,0.0174530701185846,6,4.5,0,0,3,0,0,27.4,7,1.93333333333333,4,0.666666666666667,0
4,57,90,120,2.28177272676078,0.0760590908920259,0.115680679328006,0,0,3788.19029023531,1660.19614741082,2,26.4333333333333,4,1.93333333333333,1,0.6,0.0139413840426618,16,13.3,1,0.533333333333333,3,0,0,22.4666666666667,12,6.03333333333333,7,1.5,2
5,57,120,150,2.43387170935824,0.0811290569786082,0.139406122754875,0,0,4292.87284788761,1763.80407865439,8,8.66666666666667,10,15.3333333333333,3,5.8,0.0458261184388354,13,14,1,1.1,3,0,0,19.4,9,8.5,6,2.1,4
6,57,150,180,2.23778561706593,0.0745928539021978,0.106507235638221,0,0,4931.15708033303,2203.58779801191,8,14.2666666666667,15,12.2333333333333,7,3.2,0.0355995785007461,4,2.4,1,0.966666666666667,3,0,0,15.3666666666667,8,12.3333333333333,6,2.3,3
7,57,180,210,2.3223877954469,0.0774129265148968,0.121511815365067,0,0,5261.87301523233,2265.71678750136,8,12.0666666666667,16,12.1,8,5.83333333333333,0.04164983736623,8,7.06666666666667,3,2.5,3,0,0,14.9,10,13.7666666666667,10,1.33333333333333,2
8,57,210,240,2.55988957235482,0.0853296524118272,0.116823526835291,0,0,4539.22174494127,1773.20998294691,6,23,8,4.96666666666667,2,0.833333333333333,0.0190632104075981,18,17.9666666666667,2,1.03333333333333,3,0,0,20.1333333333333,11,8.36666666666667,7,1.5,3
9,57,240,270,2.63903743132235,0.0879679143774115,0.122235884678687,0,0,4861.4476818918,1842.12911275603,5,10.9666666666667,11,7.2,6,11.8333333333333,0.0487194595735912,18,19.0333333333333,3,1.93333333333333,3,0,0,19.7666666666667,11,8.36666666666667,7,1.86666666666667,2
10,57,270,300,2.1962966324743,0.0732098877491432,0.129486455179698,0,0,4108.58481744884,1870.68757320827,3,12.4,13,6.03333333333333,10,11.3,0.0457719593290936,5,4.6,0,0,3,0,0,19.2333333333333,10,9.66666666666667,9,1.1,2
1,58,0,30,0.963993713662858,0.0321331237887619,0.0807441494394765,0,0,1283.85460813253,1331.8080708787,2,19.7666666666667,4,7.86666666666667,2,2.36666666666667,0.0267528826852032,0,0,1,0.5,3,0,0,25.2,8,1.86666666666667,3,2.93333333333333,4
2,58,30,60,0.604954742364425,0.0201651580788142,0.0554145690962266,0,0,478.272747199183,790.592607522814,3,24.3,3,5.7,0,0,0.0234024231126573,0,0,0,0,3,1.26666666666667,2,26.8666666666667,5,1.86666666666667,2,0,0
3,58,60,90,0.773354431186965,0.0257784810395655,0.0759467652738251,0,0,1253.34342422975,1620.65848941485,2,21.7333333333333,2,8.26666666666667,0,0,0.0248054703946858,1,0.766666666666667,0,0,3,0.766666666666667,1,27.7666666666667,4,1.06666666666667,1,0.4,1
4,58,90,120,0.65913970033488,0.021971323344496,0.0900425852792685,0,0,998.513103349462,1514.87325500522,1,25.7,2,2.46666666666667,1,0.5,0.0154839481276637,0,0,1,0.566666666666667,3,0.466666666666667,1,27.2,7,0.466666666666667,1,1.86666666666667,3
5,58,120,150,0.950837797310854,0.0316945932436951,0.063219113982812,0,0,1103.2214788347,1160.26254105044,4,20.1333333333333,4,9.86666666666667,0,0,0.0254489673750263,0,0,1,0.533333333333333,3,0,0,25.9333333333333,6,2.8,3,1.26666666666667,2
6,58,150,180,1.10237672782833,0.036745890927611,0.0731866884427825,0,0,2001.01877562671,1815.18597509646,6,19.1,7,9.96666666666667,1,0.933333333333333,0.02764512062742,0,0,1,0.733333333333333,3,0,0,19.8666666666667,9,6.16666666666667,5,3.96666666666667,4
7,58,180,210,1.33043094964183,0.0443476983213943,0.0767575194712328,0,0,2234.845629308,1679.79076998296,4,13.3666666666667,9,15.2,5,1.43333333333333,0.0341574418641411,1,0.533333333333333,2,1.2,3,0,0,17.1,11,8,7,4.9,7
8,58,210,240,1.91566219123598,0.0638554063745328,0.0952067407379767,0,0,3421.64825248671,1786.14385570718,9,12.3333333333333,14,14.7333333333333,4,2.86666666666667,0.0401049864209525,10,7.76666666666667,2,1.2,3,0,0,12.5,8,12.6666666666667,8,4.83333333333333,5
9,58,240,270,1.81943760162949,0.0606479200543165,0.0989156012021497,0,0,3937.72870885323,2164.25597960963,7,13.6,12,10.1,5,5.43333333333333,0.0378583996699946,8,5.93333333333333,5,3.5,3,0,0,10.9333333333333,10,13.9333333333333,11,5.13333333333333,7
10,58,270,300,2.05327946409958,0.0684426488033195,0.104996655923815,0,0,4437.090265599,2160.97727717,7,9.73333333333333,14,13.4333333333333,8,6.1,0.0427033849494698,4,2.56666666666667,4,2.8,3,0,0,13.9,5,14.5666666666667,8,1.53333333333333,2
1,59,0,30,0.901736844143264,0.0300578948047755,0.074106322732571,0,0,1484.71862169669,1646.50987850819,2,15.3666666666667,4,8.33333333333333,2,6.3,0.041959225073283,1,0.5,0,0,3,0,0,27.5,6,2.5,5,0,0
2,59,30,60,0.585363658341388,0.0195121219447129,0.0608522664457011,0,0,918.201972391695,1568.60091894566,5,14.3,6,13.0333333333333,1,2.66666666666667,0.0396421933597829,0,0,0,0,3,2.96666666666667,3,25.2,8,0.3,0,1.53333333333333,4
3,59,60,90,0.947713509366221,0.0315904503122074,0.0816410592015689,0,0,1813.03835574023,1913.06585568532,2,26.3,2,3.7,0,0,0.0214268994468236,0,0,1,0.7,3,0,0,29.2333333333333,3,0.766666666666667,2,0,0
4,59,90,120,1.18561808722375,0.0395206029074582,0.0773969175028234,0,0,1172.14187649088,988.633598898255,0,30,0,0,0,0,0.0135024123703169,0,0,0,0,3,0,0,29.6333333333333,2,0.366666666666667,1,0,0
5,59,120,150,1.36771835028634,0.0455906116762113,0.0811348586720621,0,0,2030.16709037521,1484.34587424391,2,28.4,2,1.6,0,0,0.0164185344949083,1,0.566666666666667,1,0.5,3,0,0,25.8666666666667,6,3.43333333333333,4,0.7,1
6,59,150,180,1.82893402790843,0.0609644675969475,0.101569886747201,0,0,4164.4604015373,2276.98776335841,4,23.0333333333333,6,6.06666666666667,2,0.9,0.0237275831658818,6,5.06666666666667,7,5,3,0,0,19.3666666666667,9,7.53333333333333,7,3.1,3
7,59,180,210,2.44396782165828,0.081465594055276,0.132342137100773,0,0,3729.96064044027,1526.19056903516,4,19.6666666666667,7,5.06666666666667,3,5.26666666666667,0.0326874970043313,16,17.7666666666667,0,0,3,0,0,24.0666666666667,8,4.4,6,1.53333333333333,2
8,59,210,240,2.41272109562217,0.0804240365207389,0.123415156806742,0,0,4464.15996951878,1850.25943430382,3,6.66666666666667,15,7.2,12,15.6666666666667,0.055965432279582,6,4.96666666666667,4,2.86666666666667,3,0,0,20.8,9,7.26666666666667,6,1.93333333333333,2
9,59,240,270,2.17411075178052,0.0724703583926839,0.1142857430798,0,0,4723.64797373937,2172.68047171511,3,18.5666666666667,9,5.66666666666667,5,3.6,0.0238742541922025,1,0.533333333333333,5,3.06666666666667,3,0,0,17.2,10,11.3333333333333,7,1.46666666666667,3
10,59,270,300,2.93210205238105,0.0977367350793682,0.143684133440915,0,0,5998.68996801419,2045.86670615468,10,19.7333333333333,11,7.86666666666667,2,2.03333333333333,0.0292558257337043,22,19.7,10,8.06666666666667,3,0,0,14.7666666666667,8,14.8,10,0.433333333333333,0
1,60,0,30,0.662142348690438,0.0220714116230146,0.163626350816602,0,0,1334.10601333175,2014.83263526384,0,30,0,0,0,0,0.00617956928262735,3,2.43333333333333,0,0,3,1.86666666666667,2,24.1666666666667,10,2.5,3,1.46666666666667,3
2,60,30,60,0.638772192871944,0.0212924064290648,0.0789303088803613,0,0,1003.88414744018,1571.58398352733,2,26.9,2,3.1,0,0,0.0212884633619265,1,0.7,2,1.2,3,0,0,26.9,8,0,0,3.1,4
3,60,60,90,1.04953124280578,0.0349843747601927,0.164484701066802,0,0,1795.81884911239,1711.06754698556,2,26.8,2,3.2,0,0,0.0211556729988984,2,1.36666666666667,2,1,3,0,0,26.3,8,1.7,2,2,4
4,60,90,120,1.35164475450694,0.0450548251502313,0.149822097988141,0,0,2162.02475897552,1599.55102978534,1,29.7666666666667,1,0.233333333333333,0,0,0.0126085364060175,4,2.9,2,1.23333333333333,3,0,0,28.7666666666667,5,0.166666666666667,0,1.06666666666667,2
5,60,120,150,1.23854821877821,0.0412849406259402,0.156500169303621,0,0,1766.88550693136,1426.57789187597,1,29.1,1,0.9,0,0,0.017795238131951,4,2.3,3,2.2,3,0,0,27.4,5,0.7,1,1.9,2
6,60,150,180,1.80646817709152,0.0602156059030508,0.214754959972876,0,0,1783.34310918577,987.198740504256,1,29.6,1,0.4,0,0,0.0145494054477217,5,6.36666666666667,0,0,3,0,0,26.5333333333333,7,1.16666666666667,2,2.3,4
7,60,180,210,1.282207395164,0.0427402465054666,0.151174964447203,0,0,1422.3659373371,1109.31035236712,5,25.0333333333333,5,4.43333333333333,0,0,0.0151842956219182,3,2.23333333333333,1,0.533333333333333,3,0,0,25.1,8,3.7,5,1.2,3
8,60,210,240,0.879454939516218,0.0293151646505406,0.0757376013299346,0,0,1026.0109541039,1166.64414286911,0,27.7,0,0,0,0,0.00621890167644249,0,0,1,0.533333333333333,3,0,0,27.6666666666667,4,1.96666666666667,2,0.366666666666667,1
9,60,240,270,1.19231359235363,0.0397437864117876,0.14517674972237,0,0,1407.49770458528,1180.476104283,2,27.0333333333333,3,2.66666666666667,1,0.133333333333333,0.0150063850508637,2,1.43333333333333,1,0.566666666666667,3,0,0,27.0333333333333,3,2.33333333333333,2,0.633333333333333,1
10,60,270,300,1.03567207346608,0.0345224024488692,0.0865799166722004,0,0,1976.9724099781,1908.87874707462,3,25.9,4,4.1,0,0,0.02004468564498,2,1.3,3,2.06666666666667,3,0,0,25.4666666666667,3,3.13333333333333,3,1.4,2
1,61,0,30,0,0,0.00578334733124906,30,0,0,NA,0,29.7333333333333,0,0,0,0,0.00202193609710922,0,0,0,0,3,30,1,0,0,0,0,0,0
2,61,30,60,0.409123576171001,0.0136374525390334,0.0599438836597215,15.9333333333333,0,593.072307626502,1449.61655150036,0,27.3666666666667,0,0,0,0,0.00375822681551289,0,0,0,0,3,16.2,1,13.3,2,0.5,1,0,0
3,61,60,90,0.649347661931694,0.0216449220643898,0.0589269614276008,0,0,561.889006284533,865.3130506592,0,30,0,0,0,0,0.00830344707657917,0,0,2,1.03333333333333,3,0,0,30,1,0,0,0,0
4,61,90,120,0.339773269464009,0.0113257756488003,0.056471328403665,0,0,572.039500175937,1683.59182898151,0,30,0,0,0,0,0.00757474530799246,0,0,0,0,3,1.6,2,28.0333333333333,6,0,0,0.366666666666667,0
5,61,120,150,0.160693113445639,0.00535643711485464,0.0542094603629146,0,0,354.134344051232,2203.79290971316,0,29.9,0,0,0,0,0.00650704727223841,0,0,0,0,3,15.1666666666667,8,13.8666666666667,8,0.966666666666667,1,0,0
6,61,150,180,0.127910797944047,0.00426369326480156,0.0373051697008846,0,0,261.295927336571,2042.79804001279,0,30,0,0,0,0,0.0114129335347034,0,0,0,0,3,10.7666666666667,12,19.2333333333333,11,0,0,0,0
7,61,180,210,0.123812488896217,0.00412708296320725,0.0345131487441734,2.2,1,145.892771894794,1178.33647635566,1,27.4333333333333,1,2.56666666666667,0,0,0.0212966791584776,0,0,1,0.5,3,16.2333333333333,8,13.7666666666667,6,0,0,0,0
8,61,210,240,0.224845956830257,0.00749486522767524,0.0495900654834739,0,0,375.550380919581,1670.25632221217,0,30,0,0,0,0,0.0151033970756817,0,0,0,0,3,7.03333333333333,5,22.6666666666667,7,0.3,0,0,0
9,61,240,270,0.106651145449246,0.00355503818164155,0.034283738902294,3.3,1,2.60128521836918,24.3905980326024,2,27.8333333333333,2,2.16666666666667,0,0,0.0230368809555168,0,0,0,0,3,17.8,4,12.2,5,0,0,0,0
10,61,270,300,0.406097901039643,0.0135365967013214,0.126740394857263,0,0,614.5963990625,1513.41929492638,2,17.8333333333333,2,12.1666666666667,0,0,0.0285090106770986,3,1.7,1,0.566666666666667,3,11.9333333333333,7,18.0666666666667,7,0,0,0,0
1,62,0,30,0.796987642132682,0.0265662547377561,0.0679699394423499,0,0,837.346853259349,1050.63969501292,1,17.2,2,8.63333333333333,1,4.16666666666667,0.0380944548876642,0,0,0,0,3,0.266666666666667,0,26.3333333333333,6,2.9,4,0.5,1
2,62,30,60,0.68499505648733,0.0228331685495777,0.113762520345985,0,0,1305.71210335616,1906.16281240318,3,5.73333333333333,7,10.9333333333333,4,13.3333333333333,0.0578731122894414,1,0.533333333333333,1,0.866666666666667,3,1.36666666666667,1,23.5333333333333,9,4.36666666666667,5,0.733333333333333,0
3,62,60,90,0.431303720739839,0.014376790691328,0.0588562655721158,0,0,333.671618033701,773.634916622875,2,8.96666666666667,3,9.7,1,11.3333333333333,0.0513794958450203,0,0,0,0,3,3.93333333333333,2,22.9333333333333,9,1.4,2,1.73333333333333,2
4,62,90,120,0.427363245601996,0.0142454415200665,0.06439702042273,0,0,731.487329557283,1711.62901135049,2,24.9333333333333,2,2.03333333333333,0,2.73333333333333,0.0216639617311865,0,0,1,0.8,3,3.36666666666667,3,25.4666666666667,6,1.16666666666667,2,0,0
5,62,120,150,0.282322924390604,0.00941076414635347,0.0453698401817559,0,0,335.015645867434,1186.63989681521,0,23.9,2,3.86666666666667,1,2.23333333333333,0.023987513053212,0,0,0,0,3,2.33333333333333,3,26.2333333333333,7,0,0,1.43333333333333,1
6,62,150,180,0.594024142257806,0.0198008047419269,0.122590702117202,0,0,947.895572343146,1595.71893617038,2,21.3666666666667,1,6.23333333333333,0,0,0.018711266101528,1,0.5,0,0,3,0,0,29.1,3,0.8,2,0.1,0
7,62,180,210,0.775866082145836,0.0258622027381945,0.0643196091428391,0,0,1016.08789804296,1309.61762786787,4,21.4333333333333,5,7.63333333333333,1,0.933333333333333,0.0272660629592424,0,0,1,0.5,3,0.533333333333333,1,28.2333333333333,5,0.2,0,1.03333333333333,2
8,62,210,240,1.08889973178954,0.0362966577263181,0.106839764197228,0,0,1181.15880862631,1084.72687993517,2,24.3,3,5.3,1,0.4,0.0209448162062923,2,1.03333333333333,0,0,3,0,0,28,5,1,2,1,2
9,62,240,270,1.10096989673488,0.0366989965578293,0.0707318273361733,0,0,860.453772607785,781.541598148697,3,21.2666666666667,3,8.43333333333333,0,0,0.0237514779969027,1,0.533333333333333,0,0,3,0,0,27.8,5,0,0,2.2,4
10,62,270,300,1.40307909275271,0.0467693030917569,0.116272850682059,0,0,1848.64875009648,1317.56560242774,2,6.8,2,23.2,0,0,0.0425223585904152,6,4.23333333333333,1,0.566666666666667,3,0,0,28.9,3,0.733333333333333,1,0.366666666666667,1
1,63,0,30,1.63455024667346,0.0544850082224486,0.115913357193005,0,0,3731.09081774597,2282.6406378998,0,30,0,0,0,0,0.0105879835748633,4,2.56666666666667,2,1.03333333333333,3,0,0,28.7333333333333,5,1.26666666666667,2,0,0
2,63,30,60,1.74410027836372,0.0581366759454574,0.116247427848418,0,0,3348.40337328251,1919.84567333703,1,28.7,1,1.3,0,0,0.0174660830526583,6,4.26666666666667,3,1.63333333333333,3,0,0,27.6333333333333,8,0.5,1,1.86666666666667,2
3,63,60,90,1.76206990805702,0.0587356636019006,0.121027823072423,0,0,3214.26614790758,1824.14223931209,5,25.7,6,3.46666666666667,1,0.666666666666667,0.0197258395272927,4,3.06666666666667,1,0.5,3,0,0,25.8,7,2.83333333333333,2,1.36666666666667,3
4,63,90,120,0.308771958098263,0.0102923986032754,0.0549492917788425,0,0,162.365641077223,525.843221247289,0,29.0333333333333,0,0,0,0,0.00415770085461457,0,0,1,0.6,3,3.8,4,24.8,9,1.4,2,0,0
5,63,120,150,1.2211654281921,0.0407055142730701,0.101547597873303,0,0,1383.90729451823,1133.26766592718,1,26.9333333333333,1,1.76666666666667,0,0,0.00808414506356121,1,0.533333333333333,2,1.03333333333333,3,0,0,28.9,3,1.1,2,0,0
6,63,150,180,1.71128019765433,0.0570426732551443,0.10546958856539,0,0,2886.365570045,1686.67035006972,5,26.3,5,3.7,0,0,0.0192671910262208,6,4.1,1,0.566666666666667,3,0,0,20.4666666666667,10,3.96666666666667,6,5.56666666666667,9
7,63,180,210,1.481909244516,0.0493969748172,0.0805180613274525,0,0,1844.43193517987,1244.63218109033,2,24.7,3,5.26666666666667,1,0.0333333333333333,0.0227726598678755,0,0,2,1.1,3,0,0,23.7333333333333,8,1.76666666666667,2,4.5,6
8,63,210,240,1.65920588422836,0.055306862807612,0.0855745755024536,0,0,2694.66517446111,1624.06920086009,5,18.1,8,8.6,3,3.3,0.0322496408949161,0,0,4,2.53333333333333,3,0,0,24.0333333333333,9,3.3,4,2.66666666666667,6
9,63,240,270,0.132097632469022,0.0660488162345112,0.0873518138177349,0,0,348.28098771943,2636.54223932517,1,1.76666666666667,1,0.233333333333333,0,0,0.0190708169047038,0,0,0,0.366666666666667,3,0,0,0.7,1,1.26666666666667,1,0,0
1,64,0,30,0.509039964856378,0.0169679988285459,0.0778086147577131,0,0,453.909546770997,891.69726958288,1,4.16666666666667,4,24.7,2,1.13333333333333,0.0507555750441651,0,0,0,0,3,5.1,5,24.5666666666667,7,0,0,0.333333333333333,1
